tribe,time,avg_amen_rank_t1,avg_amen_rank_t2,avg_oil_avg_t1,avg_oil_avg_t2,avg_gas_avg_t1,avg_gas_avg_t2,avg_precip_t1,avg_precip_t2,avg_risk_t1,avg_risk_t2,avg_governance_t1,avg_governance_t2,avg_built_env_t1,avg_built_env_t2,avg_natural_env_t1,avg_natural_env_t2,avg_society_t1,avg_society_t2,avg_crsi_t1,avg_crsi_t2,avg_amenity_change_score,avg_oil_change_score,avg_gas_change_score,avg_precip_change_score,avg_risk_change_score,avg_governance_change_score,avg_built_env_change_score,avg_natural_env_change_score,avg_society_change_score,avg_crsi_change_score,avg_lat_t1,avg_lon_t1,avg_lat_t2,avg_lon_t2,mid_lat_t1,mid_lon_t1,mid_lat_t2,mid_lon_t2,n_record,n_unique_FIPS_t1,n_unique_FIPS_t2,avg_dist,mid_dist
Cha-nel-kai,Time 1 only,6.25,NaN,5268.75,NaN,4405686.75,NaN,752.534608975,NaN,0.3255,NaN,0.17700000000000002,NaN,0.52975,NaN,0.46900000000000003,NaN,0.47850000000000004,NaN,2.17875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.64053340256244,-122.23114446527605,NaN,NaN,38.64104134934408,-122.23001132902802,NaN,NaN,4,4,1,NaN,NaN
Cham-et-ko,Time 1 only,5.444444444444445,NaN,12.444444444444445,NaN,4099722.888888889,NaN,946.4247357777778,NaN,0.2028888888888889,NaN,0.2962222222222222,NaN,0.5312222222222223,NaN,0.46011111111111114,NaN,0.42833333333333334,NaN,3.659666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.62028733178481,-122.41769576659708,NaN,NaN,39.621491874222585,-122.41636173264395,NaN,NaN,9,9,1,NaN,NaN
Chap-pah-sim,Time 1 only,6.4,NaN,3251.5,NaN,2508004.1,NaN,659.66559679,NaN,0.3961,NaN,0.293,NaN,0.6256,NaN,0.4012,NaN,0.47250000000000003,NaN,2.6439999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.91124402742752,-120.83890360849057,NaN,NaN,37.91358947386725,-120.83963530457049,NaN,NaN,10,10,1,NaN,NaN
Che-com,Time 1 only,6.25,NaN,5268.75,NaN,4405686.75,NaN,752.534608975,NaN,0.3255,NaN,0.17700000000000002,NaN,0.52975,NaN,0.46900000000000003,NaN,0.47850000000000004,NaN,2.17875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.64053340256244,-122.23114446527605,NaN,NaN,38.64104134934408,-122.23001132902802,NaN,NaN,4,4,1,NaN,NaN
Che-no,Time 1 only,5.8,NaN,0,NaN,806238.6,NaN,1086.56417766,NaN,0.23820000000000002,NaN,0.3536,NaN,0.5288,NaN,0.4888,NaN,0.41960000000000003,NaN,3.2986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.727836552999484,-121.31008512444531,NaN,NaN,39.729368787140345,-121.30914928742234,NaN,NaN,5,5,1,NaN,NaN
Cheraw,Time 1 only,3.3846153846153846,NaN,0,NaN,0,NaN,1224.3593557435897,NaN,0.23735897435897438,NaN,0.5223333333333333,NaN,0.43502564102564106,NaN,0.4424871794871795,NaN,0.43,NaN,2.929692307692308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.70286443572447,-78.90414992981573,NaN,NaN,34.70727067489434,-78.90777526089191,NaN,NaN,39,39,1,NaN,NaN
Cheroenhaka,Time 1 only,3.2142857142857144,NaN,0,NaN,0,NaN,1155.9164342857143,NaN,0.15507142857142858,NaN,0.6612142857142856,NaN,0.3598571428571429,NaN,0.44978571428571434,NaN,0.5289285714285714,NaN,5.565357142857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.98070569453785,-77.71295320492732,NaN,NaN,36.98216402394254,-77.71276203094382,NaN,NaN,14,14,1,NaN,NaN
Cho-e-nem-nee,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
Cho-ki-men-a,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
Choi-nuck,Time 1 only,5.6,NaN,1365319,NaN,761883.8,NaN,469.36743701999995,NaN,0.212,NaN,0.262,NaN,0.774,NaN,0.34420000000000006,NaN,0.4152,NaN,4.6937999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.69249274353947,-119.74970868215169,NaN,NaN,36.694045152477386,-119.74739209682235,NaN,NaN,5,5,1,NaN,NaN
Chow-chil-lie,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
Chow-chilla,Time 1 only,6,NaN,0,NaN,1431727,NaN,672.6202122999999,NaN,0.182,NaN,0.23800000000000002,NaN,0.695,NaN,0.403,NaN,0.451,NaN,5.323999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.21641020326049,-119.76551201770374,NaN,NaN,37.21641020326048,-119.76551201770376,NaN,NaN,1,1,1,NaN,NaN
Chowanoke,Time 1 only,3.6666666666666665,NaN,0,NaN,0,NaN,1232.5168549999999,NaN,0.1516666666666667,NaN,0.6143333333333333,NaN,0.328,NaN,0.5586666666666666,NaN,0.4653333333333334,NaN,5.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.12564101145197,-76.65760827774216,NaN,NaN,36.125864398009746,-76.65773948171756,NaN,NaN,3,3,1,NaN,NaN
Christian Indians or Munsee,Time 1 only,3,NaN,104841,NaN,20529,NaN,1002.069891,NaN,0.129,NaN,0.609,NaN,0.393,NaN,0.402,NaN,0.634,NaN,6.877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.5646496070075,-95.28644239784852,NaN,NaN,38.5646496070075,-95.28644239784852,NaN,NaN,1,1,1,NaN,NaN
Chu-nute,Time 1 only,6,NaN,43873509,NaN,47538401,NaN,303.00794315,NaN,0.21325,NaN,0.26525,NaN,0.7805,NaN,0.3655,NaN,0.46049999999999996,NaN,5.34075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.03912338475988,-118.68998327620194,NaN,NaN,36.04213608993132,-118.69182383731905,NaN,NaN,4,4,1,NaN,NaN
Co-co-noon,Time 1 only,7,NaN,0,NaN,87967,NaN,787.4594583333333,NaN,0.3066666666666667,NaN,0.19466666666666668,NaN,0.5876666666666667,NaN,0.42233333333333334,NaN,0.4743333333333334,NaN,2.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.72225394021411,-120.28540160334119,NaN,NaN,37.723324638769064,-120.28613438201151,NaN,NaN,3,3,1,NaN,NaN
Co-com-cah-ra,Time 1 only,6.333333333333333,NaN,5298189.833333333,NaN,3153647,NaN,271.127006765,NaN,0.4246666666666667,NaN,0.3926666666666667,NaN,0.8895,NaN,0.4331666666666667,NaN,0.49533333333333335,NaN,5.870666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.787756665163954,-116.70959983388082,NaN,NaN,33.79177557461979,-116.70722123946359,NaN,NaN,6,6,1,NaN,NaN
Co-ha-ma,Time 1 only,5.444444444444445,NaN,12.444444444444445,NaN,4099722.888888889,NaN,946.4247357777778,NaN,0.2028888888888889,NaN,0.2962222222222222,NaN,0.5312222222222223,NaN,0.46011111111111114,NaN,0.42833333333333334,NaN,3.659666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.62028733178481,-122.41769576659708,NaN,NaN,39.621491874222585,-122.41636173264395,NaN,NaN,9,9,1,NaN,NaN
Co-lu,Time 1 only,5.444444444444445,NaN,12.444444444444445,NaN,4099722.888888889,NaN,946.4247357777778,NaN,0.2028888888888889,NaN,0.2962222222222222,NaN,0.5312222222222223,NaN,0.46011111111111114,NaN,0.42833333333333334,NaN,3.659666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.62028733178481,-122.41769576659708,NaN,NaN,39.621491874222585,-122.41636173264395,NaN,NaN,9,9,1,NaN,NaN
Co-to-plan-e-nee,Time 1 only,6.4,NaN,3251.5,NaN,2508004.1,NaN,659.66559679,NaN,0.3961,NaN,0.293,NaN,0.6256,NaN,0.4012,NaN,0.47250000000000003,NaN,2.6439999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.91124402742752,-120.83890360849057,NaN,NaN,37.91358947386725,-120.83963530457049,NaN,NaN,10,10,1,NaN,NaN
Co-ye-tie,Time 1 only,6,NaN,43873509,NaN,47538401,NaN,303.00794315,NaN,0.21325,NaN,0.26525,NaN,0.7805,NaN,0.3655,NaN,0.46049999999999996,NaN,5.34075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.03912338475988,-118.68998327620194,NaN,NaN,36.04213608993132,-118.69182383731905,NaN,NaN,4,4,1,NaN,NaN
Confederated Bands of Willamette Valley,Time 1 only,5.266666666666667,NaN,0,NaN,56683.333333333336,NaN,1572.5068939466667,NaN,0.19093333333333334,NaN,0.3502,NaN,0.5658666666666667,NaN,0.5050666666666667,NaN,0.4840666666666667,NaN,6.527466666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.938767831423355,-122.65477919773242,NaN,NaN,44.94134483573069,-122.65374327149573,NaN,NaN,15,15,1,NaN,NaN
Corchaug,Time 1 only,4,NaN,0,NaN,0,NaN,1207.7353770000002,NaN,0.383,NaN,0.7869999999999999,NaN,0.738,NaN,0.512,NaN,0.6829999999999999,NaN,6.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.879005642372356,-72.81052426426542,NaN,NaN,40.879005642372356,-72.81052426426544,NaN,NaN,1,1,1,NaN,NaN
Cu-lee,Time 1 only,6.25,NaN,4627.5,NaN,4196427.5,NaN,921.923335025,NaN,0.336,NaN,0.379,NaN,0.54575,NaN,0.45175,NaN,0.47325,NaN,2.81925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.56872337873275,-120.58614672511843,NaN,NaN,38.56996216483193,-120.58660660001422,NaN,NaN,4,4,1,NaN,NaN
Da-no-ha-bo,Time 1 only,6.25,NaN,5268.75,NaN,4405686.75,NaN,752.534608975,NaN,0.3255,NaN,0.17700000000000002,NaN,0.52975,NaN,0.46900000000000003,NaN,0.47850000000000004,NaN,2.17875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.64053340256244,-122.23114446527605,NaN,NaN,38.64104134934408,-122.23001132902802,NaN,NaN,4,4,1,NaN,NaN
Das-pia,Time 1 only,5.666666666666667,NaN,3085.8333333333335,NaN,4478815.166666667,NaN,973.0483527499999,NaN,0.305,NaN,0.3591666666666667,NaN,0.5463333333333333,NaN,0.43166666666666664,NaN,0.48433333333333334,NaN,2.8266666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.11552444750543,-121.06603363764607,NaN,NaN,39.1162812495122,-121.06717551033233,NaN,NaN,6,6,1,NaN,NaN
Doc-duc,Time 1 only,5.444444444444445,NaN,12.444444444444445,NaN,4099722.888888889,NaN,946.4247357777778,NaN,0.2028888888888889,NaN,0.2962222222222222,NaN,0.5312222222222223,NaN,0.46011111111111114,NaN,0.42833333333333334,NaN,3.659666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.62028733178481,-122.41769576659708,NaN,NaN,39.621491874222585,-122.41636173264395,NaN,NaN,9,9,1,NaN,NaN
E-eh,Time 1 only,5.333333333333333,NaN,0,NaN,0,NaN,977.5031379666667,NaN,0.26933333333333337,NaN,0.30633333333333335,NaN,0.5343333333333333,NaN,0.5126666666666666,NaN,0.46,NaN,3.4673333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.27871864540987,-122.12640807768787,NaN,NaN,41.28320932118734,-122.13115411153947,NaN,NaN,3,3,1,NaN,NaN
Eel River,Time 1 only,2.769230769230769,NaN,75421.82692307692,NaN,737679.9134615385,NaN,1047.5864726259615,NaN,0.23659615384615384,NaN,0.6621634615384615,NaN,0.3875192307692308,NaN,0.38598076923076924,NaN,0.5194615384615385,NaN,3.621903846153846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.84765523731974,-83.99829816109649,NaN,NaN,39.86609989465997,-84.01415647381725,NaN,NaN,104,104,1,NaN,NaN
Es-ki-un,Time 1 only,5.8,NaN,0,NaN,806238.6,NaN,1086.56417766,NaN,0.23820000000000002,NaN,0.3536,NaN,0.5288,NaN,0.4888,NaN,0.41960000000000003,NaN,3.2986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.727836552999484,-121.31008512444531,NaN,NaN,39.729368787140345,-121.30914928742234,NaN,NaN,5,5,1,NaN,NaN
Florida tribes,Time 1 only,4.787878787878788,NaN,39654.91044776119,NaN,83620.89552238806,NaN,1367.196670153846,NaN,0.31149253731343285,NaN,0.4667611940298508,NaN,0.48526865671641795,NaN,0.4264626865671642,NaN,0.43395522388059704,NaN,2.2361641791044775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.94554295827978,-82.70043070882913,NaN,NaN,28.956908279973973,-82.68203728619946,NaN,NaN,67,67,1,NaN,NaN
Grave Creek,Time 1 only,5.5,NaN,0,NaN,0,NaN,1629.794528325,NaN,0.17925000000000002,NaN,0.25625000000000003,NaN,0.5985,NaN,0.51375,NaN,0.43625,NaN,5.84375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.6358707044862,-123.40265700216878,NaN,NaN,42.63706926225287,-123.4034161356286,NaN,NaN,4,4,1,NaN,NaN
Ha-bi-na-po,Time 1 only,6.25,NaN,5268.75,NaN,4405686.75,NaN,752.534608975,NaN,0.3255,NaN,0.17700000000000002,NaN,0.52975,NaN,0.46900000000000003,NaN,0.47850000000000004,NaN,2.17875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.64053340256244,-122.23114446527605,NaN,NaN,38.64104134934408,-122.23001132902802,NaN,NaN,4,4,1,NaN,NaN
Hammonassets,Time 1 only,4.5,NaN,0,NaN,0,NaN,1281.5989614999999,NaN,0.4555,NaN,0.8685,NaN,0.5275000000000001,NaN,0.42100000000000004,NaN,0.5485,NaN,3.0294999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.43399144772923,-72.73674281151037,NaN,NaN,41.43416382566554,-72.73682189468342,NaN,NaN,2,2,1,NaN,NaN
Ho-lo-cla-me,Time 1 only,6.5,NaN,26739355.875,NaN,27254597.625,NaN,370.3316010285714,NaN,0.31125,NaN,0.297375,NaN,0.84975,NaN,0.4885,NaN,0.528375,NaN,6.655749999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.23453346797216,-118.60577693045695,NaN,NaN,35.24120542343882,-118.6071457168707,NaN,NaN,8,8,1,NaN,NaN
Ho-lo-lu-pi,Time 1 only,5.8,NaN,0,NaN,806238.6,NaN,1086.56417766,NaN,0.23820000000000002,NaN,0.3536,NaN,0.5288,NaN,0.4888,NaN,0.41960000000000003,NaN,3.2986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.727836552999484,-121.31008512444531,NaN,NaN,39.729368787140345,-121.30914928742234,NaN,NaN,5,5,1,NaN,NaN
Hol-cu-ma,Time 1 only,5.6,NaN,1365319,NaN,761883.8,NaN,469.36743701999995,NaN,0.212,NaN,0.262,NaN,0.774,NaN,0.34420000000000006,NaN,0.4152,NaN,4.6937999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.69249274353947,-119.74970868215169,NaN,NaN,36.694045152477386,-119.74739209682235,NaN,NaN,5,5,1,NaN,NaN
Hol-mi-uk,Time 1 only,6.5,NaN,26739355.875,NaN,27254597.625,NaN,370.3316010285714,NaN,0.31125,NaN,0.297375,NaN,0.84975,NaN,0.4885,NaN,0.528375,NaN,6.655749999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.23453346797216,-118.60577693045695,NaN,NaN,35.24120542343882,-118.6071457168707,NaN,NaN,8,8,1,NaN,NaN
How-ech-ee,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
How-ku-ma,Time 1 only,6.25,NaN,5268.75,NaN,4405686.75,NaN,752.534608975,NaN,0.3255,NaN,0.17700000000000002,NaN,0.52975,NaN,0.46900000000000003,NaN,0.47850000000000004,NaN,2.17875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.64053340256244,-122.23114446527605,NaN,NaN,38.64104134934408,-122.23001132902802,NaN,NaN,4,4,1,NaN,NaN
I-da-kar-I-waka-ha,Time 1 only,5.333333333333333,NaN,0,NaN,0,NaN,977.5031379666667,NaN,0.26933333333333337,NaN,0.30633333333333335,NaN,0.5343333333333333,NaN,0.5126666666666666,NaN,0.46,NaN,3.4673333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.27871864540987,-122.12640807768787,NaN,NaN,41.28320932118734,-122.13115411153947,NaN,NaN,3,3,1,NaN,NaN
I-ka-ruck,Time 1 only,5.333333333333333,NaN,0,NaN,0,NaN,977.5031379666667,NaN,0.26933333333333337,NaN,0.30633333333333335,NaN,0.5343333333333333,NaN,0.5126666666666666,NaN,0.46,NaN,3.4673333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.27871864540987,-122.12640807768787,NaN,NaN,41.28320932118734,-122.13115411153947,NaN,NaN,3,3,1,NaN,NaN
I-o-no-hum-ne,Time 1 only,6.4,NaN,3251.5,NaN,2508004.1,NaN,659.66559679,NaN,0.3961,NaN,0.293,NaN,0.6256,NaN,0.4012,NaN,0.47250000000000003,NaN,2.6439999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.91124402742752,-120.83890360849057,NaN,NaN,37.91358947386725,-120.83963530457049,NaN,NaN,10,10,1,NaN,NaN
I-tach-ee,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
In-tim-peach,Time 1 only,5.6,NaN,1365319,NaN,761883.8,NaN,469.36743701999995,NaN,0.212,NaN,0.262,NaN,0.774,NaN,0.34420000000000006,NaN,0.4152,NaN,4.6937999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.69249274353947,-119.74970868215169,NaN,NaN,36.694045152477386,-119.74739209682235,NaN,NaN,5,5,1,NaN,NaN
Jemez Pueblo,Time 1 only,5,NaN,96392,NaN,1468871,NaN,361.46323119999994,NaN,0.14700000000000002,NaN,0.643,NaN,0.642,NaN,0.544,NaN,0.51,NaN,11.526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.69008867730724,-106.869263410228,NaN,NaN,35.690088677307244,-106.86926341022799,NaN,NaN,1,1,1,NaN,NaN
King's river,Time 1 only,6,NaN,44879,NaN,7245,NaN,571.7477197,NaN,0.186,NaN,0.117,NaN,0.895,NaN,0.41500000000000004,NaN,0.44,NaN,7.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.22156798722475,-118.80206565843989,NaN,NaN,36.22156798722475,-118.80206565843989,NaN,NaN,1,1,1,NaN,NaN
Ko-se-tah,Time 1 only,5.333333333333333,NaN,0,NaN,0,NaN,977.5031379666667,NaN,0.26933333333333337,NaN,0.30633333333333335,NaN,0.5343333333333333,NaN,0.5126666666666666,NaN,0.46,NaN,3.4673333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.27871864540987,-122.12640807768787,NaN,NaN,41.28320932118734,-122.13115411153947,NaN,NaN,3,3,1,NaN,NaN
Ko-ya-te,Time 1 only,6.357142857142857,NaN,823866.4285714285,NaN,341593,NaN,537.83061005,NaN,0.22742857142857142,NaN,0.24842857142857144,NaN,0.6507857142857143,NaN,0.43378571428571433,NaN,0.49314285714285716,NaN,5.349428571428572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.97093931568659,-120.3070801524884,NaN,NaN,36.9783718738219,-120.30507921712349,NaN,NaN,14,14,1,NaN,NaN
Loc-lum-ne,Time 1 only,6.25,NaN,4627.5,NaN,4196427.5,NaN,921.923335025,NaN,0.336,NaN,0.379,NaN,0.54575,NaN,0.45175,NaN,0.47325,NaN,2.81925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.56872337873275,-120.58614672511843,NaN,NaN,38.56996216483193,-120.58660660001422,NaN,NaN,4,4,1,NaN,NaN
Lumbee,Time 1 only,3.2142857142857144,NaN,0,NaN,0,NaN,1244.2457241428572,NaN,0.25407142857142856,NaN,0.527,NaN,0.48392857142857143,NaN,0.441,NaN,0.4345,NaN,3.9489285714285716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.81815917160168,-78.52877466927856,NaN,NaN,34.819198156480546,-78.52832786018391,NaN,NaN,14,14,1,NaN,NaN
Mannansett,Time 1 only,4,NaN,0,NaN,0,NaN,1207.7353770000002,NaN,0.383,NaN,0.7869999999999999,NaN,0.738,NaN,0.512,NaN,0.6829999999999999,NaN,6.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.879005642372356,-72.81052426426542,NaN,NaN,40.879005642372356,-72.81052426426544,NaN,NaN,1,1,1,NaN,NaN
Mas-su-ta-ka-ya,Time 1 only,6.5,NaN,0,NaN,172552.16666666666,NaN,1318.2921381333333,NaN,0.191,NaN,0.21466666666666667,NaN,0.6071666666666666,NaN,0.5561666666666667,NaN,0.48633333333333334,NaN,6.487666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.416219860442226,-123.12379934045016,NaN,NaN,39.41691614991665,-123.11941402736048,NaN,NaN,6,6,1,NaN,NaN
Massa-adchu-es-et,Time 1 only,3.6,NaN,0,NaN,0,NaN,1225.6561472,NaN,0.45740000000000003,NaN,0.8690000000000001,NaN,0.625,NaN,0.43,NaN,0.5626,NaN,4.4856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.27453972943885,-70.98392161989892,NaN,NaN,42.275163392182506,-70.98257005347944,NaN,NaN,5,5,1,NaN,NaN
Massacoes,Time 1 only,4,NaN,0,NaN,0,NaN,1215.7280990000002,NaN,0.65,NaN,0.8690000000000001,NaN,0.646,NaN,0.311,NaN,0.525,NaN,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.80322152467206,-72.73103559636954,NaN,NaN,41.80322152467207,-72.73103559636954,NaN,NaN,1,1,1,NaN,NaN
Massapequas,Time 1 only,4,NaN,0,NaN,0,NaN,1207.7353770000002,NaN,0.383,NaN,0.7869999999999999,NaN,0.738,NaN,0.512,NaN,0.6829999999999999,NaN,6.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.879005642372356,-72.81052426426542,NaN,NaN,40.879005642372356,-72.81052426426544,NaN,NaN,1,1,1,NaN,NaN
Matinecock,Time 1 only,3.5,NaN,0,NaN,0,NaN,1210.3814365,NaN,0.47600000000000003,NaN,0.7715,NaN,0.5569999999999999,NaN,0.3855,NaN,0.5715,NaN,3.3339999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.8231472779265,-73.39102262256714,NaN,NaN,40.82460205230933,-73.39151154059275,NaN,NaN,2,2,1,NaN,NaN
Me-dam-a-rec,Time 1 only,6.25,NaN,5268.75,NaN,4405686.75,NaN,752.534608975,NaN,0.3255,NaN,0.17700000000000002,NaN,0.52975,NaN,0.46900000000000003,NaN,0.47850000000000004,NaN,2.17875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.64053340256244,-122.23114446527605,NaN,NaN,38.64104134934408,-122.23001132902802,NaN,NaN,4,4,1,NaN,NaN
Meherrin,Time 1 only,3,NaN,0,NaN,0,NaN,1155.7951806666667,NaN,0.12250000000000001,NaN,0.597,NaN,0.4136666666666667,NaN,0.4291666666666667,NaN,0.4186666666666667,NaN,4.7908333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.532363551236706,-77.82392115893818,NaN,NaN,36.53281425730864,-77.82369278024879,NaN,NaN,6,6,1,NaN,NaN
