FIPS,amen_region_census,amen_rural_urban,amen_urban_inf,amen_low,amen_sun,amen_high,amen_humid,amen_topo,amen_per_water,amen_log_water,amen_scale,amen_rank
29095,4,0,1,27.8,161,78.8,53,4,1.84,5.215,-1.49,3
29097,4,3,2,34.4,153,79.9,57,4,0.24,3.185,-2.26,2
29099,4,1,1,32.2,170,79.9,57,19,1.1,4.698,0.96,4
29101,4,6,3,31.3,161,79.3,53,4,0.3,3.385,-2,3
29103,4,9,9,23.4,158,75.7,56,13,0.21,3.05,-1.47,3
29105,4,6,6,33.4,153,77.2,57,14,0.28,3.327,-0.11,3
29107,4,1,1,27.7,161,79.1,53,4,1.49,5.005,-1.7,3
29109,4,6,6,34.1,153,77.9,57,5,0.05,1.587,-2.46,2
29111,4,7,8,26.4,158,76.9,56,13,1.14,4.737,-0.4,3
29113,4,1,1,28.9,158,76.8,56,14,1.55,5.044,0.37,4
29115,4,7,8,27.4,161,78.2,53,13,0.18,2.883,-1.26,3
29117,4,7,8,26.7,161,77.2,53,2,0.72,4.275,-2.04,3
29119,4,8,6,34.4,153,76.9,57,19,0.04,1.259,-0.2,3
29121,4,7,8,25,158,76.5,56,13,1.08,4.68,-0.55,3
29123,4,9,8,33.3,170,76.8,57,19,0.17,2.861,1.01,4
29125,4,9,9,31.4,170,77.5,57,14,0.42,3.73,0.2,4
29127,4,5,7,26.6,158,76.3,56,4,1.34,4.901,-1.48,3
29129,4,9,9,25.1,161,76.5,53,13,0.16,2.802,-1.24,3
29131,4,7,8,32.7,161,78.2,53,14,1.29,4.856,0.83,4
29133,4,7,8,35.3,141,79.3,58,1,3.67,5.906,-1.39,3
29135,4,6,6,32.7,161,78.2,53,14,0.56,4.019,0.39,4
29137,4,9,8,27.8,158,77,56,4,3.62,5.891,-0.94,3
29139,4,8,4,28.5,158,77.2,56,14,0.6,4.094,-0.31,3
29141,4,9,9,32.7,161,78.2,53,14,2.68,5.591,1.22,4
29143,4,7,7,35.3,141,79.3,58,1,2.87,5.658,-1.52,3
29145,4,3,2,36,153,78.7,57,19,0.04,1.343,-0.36,3
29147,4,6,5,23.1,161,75.7,53,4,0.13,2.555,-2.85,2
29149,4,9,9,33.7,170,76.8,57,14,0.02,0.821,-0.76,3
29151,4,9,9,31,158,77.4,56,14,1.19,4.779,0.42,4
29153,4,9,9,35.7,153,77.8,57,19,1.1,4.699,1.6,4
29155,4,7,8,38,141,80.2,58,1,3.77,5.933,-1.16,3
29157,4,7,8,33.3,170,76.8,57,19,1.98,5.29,2.29,4
29159,4,7,7,31.5,161,78.8,53,4,0.2,2.979,-2.05,3
29161,4,7,7,31.4,170,77.5,57,14,0.21,3.054,-0.16,3
29163,4,6,4,28.8,158,76.6,56,14,1.74,5.159,0.46,4
29165,4,0,1,28.7,161,78.2,53,13,1.61,5.083,0.12,4
29167,4,6,6,33.8,170,78.3,57,5,0.82,4.405,-0.62,3
29169,4,7,7,31.4,170,77.5,57,14,0.8,4.377,0.54,4
29171,4,9,9,23.6,161,75.7,53,13,0.33,3.511,-0.9,3
29173,4,9,7,28.5,158,77.8,56,4,2.65,5.579,-1.2,3
29175,4,6,5,27.8,158,77,56,13,1.08,4.681,-0.22,3
29177,4,1,1,27.7,161,79.1,53,13,0.72,4.272,-0.72,3
29179,4,9,9,35.2,170,78.1,57,19,0.39,3.674,1.41,4
29181,4,9,9,36.2,170,79.1,57,14,0.35,3.55,0.48,4
29183,4,0,1,31.1,158,78.8,56,14,5.41,6.293,0.86,4
29185,4,9,9,31.8,161,78.6,53,14,3.59,5.885,1.11,4
29186,4,6,4,33.3,170,76.8,57,19,1.28,4.856,2.06,4
29187,4,6,3,33.3,170,76.8,57,19,0.65,4.171,1.7,4
29189,4,0,1,31.3,158,78.6,56,14,3.03,5.713,0.64,4
29195,4,7,7,29.2,161,77,53,4,1.18,4.773,-1,3
29197,4,9,9,23.4,158,75.7,56,13,0.09,2.242,-1.9,3
29199,4,9,9,23.4,158,75.7,56,13,0.18,2.889,-1.56,3
29201,4,5,7,34.9,141,78.7,58,4,1.18,4.769,-1.44,3
29203,4,9,9,33.7,170,76.8,57,19,0.01,0.401,-0.23,3
29205,4,9,9,27.4,158,76.9,56,4,0.31,3.423,-2.29,2
29207,4,7,8,35.3,141,79.3,58,4,0.22,3.078,-2.43,2
29209,4,8,6,33.9,153,78.5,57,19,9.33,6.839,2.24,4
29211,4,9,9,26.4,161,77,53,13,0.07,1.997,-1.58,3
29213,4,6,6,33.9,153,78.5,57,19,2.93,5.682,1.63,4
29215,4,9,8,34.4,170,77.4,57,19,0.06,1.767,0.45,4
29217,4,7,8,33.1,161,79.4,53,4,0.37,3.609,-1.6,3
29219,4,1,1,31.1,158,78.8,56,14,1.38,4.93,0.14,4
29221,4,6,4,31.4,170,77.5,57,19,0.35,3.548,0.86,4
29223,4,9,9,35.2,170,78.1,57,19,1.69,5.127,2.18,4
29225,4,2,2,32.9,153,77.8,57,19,0.06,1.715,-0.45,3
29227,4,9,9,25.2,161,76.5,53,13,0.09,2.154,-1.56,3
29229,4,6,6,34.4,170,77.4,57,19,0.13,2.567,0.87,4
29510,4,0,1,31.3,158,78.6,56,4,6.38,6.458,-0.48,3
30001,8,7,8,22.2,135,65.1,28,17,0.53,3.977,3.5,5
30003,8,6,6,18.9,134,71.7,31,21,0.4,3.678,1.38,4
30005,8,9,9,11.4,136,69.6,28,17,0.3,3.403,0.19,4
30007,8,9,9,19.3,140,66.1,28,17,3.83,5.948,3.93,5
30009,8,8,6,22.2,134,64.3,31,21,0.69,4.231,4.22,5
30011,8,9,9,17.5,134,70.5,31,9,0.26,3.261,-0.58,3
30013,8,3,2,20.5,140,69.3,28,17,0.51,3.924,2.2,4
30015,8,8,6,14.4,136,70.4,28,5,0.59,4.082,-0.98,3
30017,8,7,8,15.4,134,74.4,31,15,0.27,3.281,-1.06,3
30019,8,9,9,9.1,136,70,35,5,0.03,1.103,-3.82,2
30021,8,7,8,14.9,136,74,35,15,0.42,3.733,-1.01,3
30023,8,7,7,22.3,76,65.6,30,17,0.59,4.07,1.51,4
30025,8,9,9,14.3,134,70.4,31,9,0.17,2.808,-1.33,3
30027,8,7,8,19.1,140,65.5,28,17,0.26,3.248,2.63,5
30029,8,5,7,19.1,76,64.3,30,21,3.01,5.706,2.8,5
30031,8,5,7,20.8,135,66.4,28,21,1.02,4.627,3.86,5
30033,8,9,9,14.9,136,72.1,35,15,3.7,5.914,0.65,4
30035,8,7,8,18,136,62.3,28,21,1.4,4.938,4.69,6
30037,8,8,6,23.2,140,71.7,28,10,0.09,2.235,0.06,4
30039,8,9,9,21.6,76,61.2,30,17,0.33,3.484,2.27,4
30041,8,7,7,11.9,136,69.4,28,4,0.68,4.212,-1.22,3
30043,8,9,9,19.5,135,65.2,28,17,0.13,2.58,2.27,4
30045,8,8,6,20.3,140,65.6,28,17,0.05,1.525,1.89,4
30047,8,7,8,26.1,76,67.2,30,21,9.67,6.874,3.82,5
30049,8,5,7,18.1,140,67.9,28,21,1.05,4.651,3.16,5
30051,8,9,9,14.4,136,65.9,28,4,1.2,4.788,0.45,4
30053,8,7,8,22.4,76,67,30,21,1.7,5.135,2.33,4
30055,8,9,9,12.8,136,69.5,35,15,1.5,5.011,0.52,4
30057,8,9,9,21.4,135,65.3,28,17,0.45,3.812,3.22,5
30059,8,8,6,20,140,63.9,28,17,0.13,2.535,2.83,5
30061,8,9,9,24.8,76,67,30,21,0.29,3.371,1.8,4
30063,8,5,7,20.8,76,66.6,30,21,0.77,4.345,1.74,4
30065,8,8,6,23.2,140,71.7,28,15,0.2,3.001,1.22,4
30067,8,7,8,21.9,134,65.3,31,21,0.4,3.68,3.61,5
30069,8,9,9,19.6,140,70.6,28,15,1.2,4.789,1.86,4
30071,8,9,9,10.9,136,70.8,28,15,1.39,4.933,0.29,4
30073,8,7,8,18.8,136,66.6,28,21,0.92,4.527,3.45,5
30075,8,9,9,18.2,134,71.2,31,15,0.02,0.835,-1.02,3
30077,8,7,8,15.7,76,61.3,30,21,0.29,3.365,1.79,4
30079,8,9,9,14.9,134,72.1,31,15,0.34,3.539,-0.39,3
30081,8,7,8,24.8,76,67.5,30,21,0.25,3.234,1.59,4
30083,8,7,8,12.1,136,70.8,35,15,0.9,4.5,-0.22,3
30085,8,7,8,9,136,70.7,35,5,0.59,4.082,-2.45,2
30087,8,7,8,17.3,134,73.1,31,15,0.29,3.367,-0.34,3
30089,8,9,9,26.5,76,68.5,30,21,1,4.605,2.33,4
30091,8,9,9,5.7,136,69.5,35,5,1.74,5.16,-2.12,3
30093,8,5,7,15.1,135,62.2,28,17,0.09,2.217,2.15,4
30095,8,8,6,22.1,134,69.7,31,21,0.55,4.013,2.63,5
30097,8,9,9,26.8,134,69.8,31,21,0.37,3.615,3.19,5
30099,8,8,6,21.1,136,66.3,28,21,0.87,4.467,3.88,5
30101,8,7,8,14.4,136,65.9,28,6,1.79,5.19,0.97,4
30103,8,8,6,17.3,134,73.1,31,15,0.53,3.975,-0.02,3
30105,8,7,8,9.2,136,70.5,35,15,2.79,5.631,-0.03,3
30107,8,9,9,21.6,140,66.1,28,17,0.36,3.593,3.07,5
30109,8,9,9,11.6,134,68.9,31,15,0.09,2.171,-0.81,3
30111,8,3,2,21.9,134,71.8,31,15,0.51,3.923,1.08,4
30113,8,7,8,21.9,134,65.3,31,21,0.4,3.68,3.61,5
31001,4,5,7,24.7,180,76.7,50,2,0.13,2.601,-2.36,2
31003,4,9,9,19.8,175,75,50,4,0.16,2.763,-2.49,2
31005,4,9,9,23.5,188,72.9,70,14,0.41,3.715,-0.25,3
31007,4,9,9,26.2,175,74.1,39,9,0.02,0.698,-0.75,3
31009,4,9,9,22.9,188,75,70,14,0.5,3.917,-0.81,3
31011,4,9,9,20.6,175,75.1,50,14,0.08,2.098,-1.21,3
31013,4,7,8,24.9,175,72.6,39,4,0.24,3.16,-0.02,3
31015,4,9,9,20.3,188,75.5,70,4,0.83,4.423,-2.64,2
31017,4,9,9,22.7,188,75,70,14,0.31,3.435,-1.1,3
31019,4,5,7,22.8,174,76.3,49,14,0.74,4.307,0.04,3
31021,4,8,6,21.3,175,76.5,50,4,0.87,4.467,-1.73,3
31023,4,6,6,22.1,165,76.6,57,4,0.14,2.641,-3.37,2
31025,4,2,2,22.9,165,76.7,57,4,1.23,4.811,-2.12,3
31027,4,9,9,19.2,175,75.9,50,4,0.75,4.317,-2.01,3
31029,4,9,9,26.9,176,75.7,52,2,0.35,3.555,-1.47,3
31031,4,7,8,20.4,188,74.1,70,14,0.82,4.403,-0.74,3
31033,4,7,8,26.4,175,73.5,39,4,0.01,0,-1.68,3
31035,4,9,9,24,174,76.9,56,2,0.09,2.145,-3.36,2
31037,4,7,8,22.2,165,76.8,57,14,1.3,4.867,-0.72,3
31039,4,7,8,20,175,76.4,50,14,0.44,3.789,-0.77,3
31041,4,7,8,22.9,174,74,49,14,0.01,0.389,-1.4,3
31043,4,3,2,18,175,75.3,50,4,1.29,4.857,-1.76,3
31045,4,7,8,23,175,74,39,5,0.33,3.496,-0.39,3
31047,4,7,8,24.5,174,75.1,49,14,0.63,4.14,0.56,4
31049,4,9,9,26,175,75.2,39,4,0.2,3.016,-0.61,3
31051,4,8,6,19.2,175,75.9,50,4,1.31,4.876,-1.71,3
31053,4,4,5,22.4,165,76.9,57,14,1.75,5.163,-0.55,3
31055,4,2,2,22.6,165,77.2,57,4,2.53,5.535,-1.92,3
31057,4,9,9,28.3,176,77,52,4,0.1,2.312,-1.93,3
31059,4,9,9,23.6,174,76.8,56,2,0.03,1.021,-4,2
31061,4,9,9,26,180,78,50,13,0.03,1.193,-1.56,3
31063,4,9,9,25.5,176,76,52,14,0.56,4.029,0.29,4
31065,4,9,9,26.7,180,78.2,50,4,0.34,3.514,-1.63,3
31067,4,6,5,24.5,174,77.9,56,4,0.54,3.992,-2.26,2
31069,4,9,9,25.2,175,74.1,39,14,1.54,5.035,2.14,4
31071,4,9,9,20.5,188,74.2,70,14,0.23,3.132,-1.42,3
31073,4,9,9,25.5,180,77.5,50,4,0.99,4.593,-1.08,3
31075,4,9,9,24.8,188,74.6,70,14,0.89,4.493,-0.08,3
31077,4,9,9,22.2,174,75.2,49,14,0.15,2.724,-0.6,3
31079,4,5,7,22.3,174,76.3,49,1,1.05,4.658,-1.83,3
31081,4,7,8,22.3,165,76.3,57,2,0.56,4.031,-2.83,2
31083,4,9,9,26.1,180,78,50,4,3.73,5.922,-0.41,3
31085,4,9,9,25.8,176,75.4,52,4,0.03,1.126,-2.55,2
31087,4,9,9,25.8,176,76.7,52,4,1.19,4.778,-0.97,3
31089,4,7,8,20.3,188,74.8,70,14,0.21,3.025,-1.67,3
31091,4,9,9,24.8,188,74.6,70,14,0.05,1.55,-1.64,3
31093,4,9,9,22.8,174,76.1,49,14,1.09,4.69,0.3,4
31095,4,7,8,24,174,77.7,56,4,0.43,3.763,-2.42,2
31097,4,8,6,24,174,76.6,56,4,0.18,2.863,-2.6,2
31099,4,7,8,25.1,180,76.8,50,2,0.02,0.661,-3.34,2
31101,4,7,8,25,176,75.2,52,14,4.37,6.08,1.5,4
31103,4,9,9,20.3,188,75.5,70,4,0.11,2.431,-3.69,2
31105,4,6,6,27,175,71.5,39,4,0.06,1.807,-0.08,3
31107,4,9,9,19.2,175,75.9,50,4,2.77,5.623,-1.32,3
31109,4,3,2,22.2,165,77.3,57,4,0.93,4.528,-2.55,2
31111,4,5,7,23.4,176,74.3,52,14,0.43,3.764,0.25,4
31113,4,9,9,23.9,188,74.3,70,14,0.08,2.108,-1.41,3
31115,4,9,9,20.5,188,74.2,70,14,0.23,3.133,-1.42,3
31117,4,9,9,23.5,188,72.9,70,14,0.12,2.493,-0.9,3
31119,4,5,7,20.7,175,75.9,50,14,0.43,3.76,-0.53,3
31121,4,7,8,23.1,165,76.7,57,1,1.97,5.283,-2.29,2
31123,4,9,9,26.2,175,74.1,39,14,0.42,3.747,1.63,4
31125,4,9,9,22.4,165,76.1,57,14,1.5,5.012,-0.42,3
31127,4,7,8,25.2,174,77.2,56,4,0.63,4.141,-1.88,3
31129,4,9,9,23.6,174,77.8,56,13,0.11,2.439,-1.85,3
31131,4,6,6,23.2,174,77.4,56,4,0.53,3.964,-2.36,2
31133,4,9,9,26.2,174,78.6,56,4,0.29,3.363,-2.5,2
31135,4,9,9,26.2,176,76.2,52,2,0.13,2.574,-2.24,2
31137,4,7,8,25.5,180,77.5,50,4,0.12,2.456,-2.21,3
31139,4,9,9,19,175,75.6,50,4,0.23,3.156,-2.58,2
31141,4,7,7,22.2,165,76.8,57,14,1.6,5.078,-0.6,3
31143,4,9,9,21.8,165,76.7,57,2,0.46,3.824,-3.13,2
31145,4,7,8,27.5,176,77.2,52,4,0.2,2.991,-1.76,3
31147,4,7,8,26.2,174,77.3,56,4,0.45,3.81,-1.91,3
31149,4,9,9,22.7,188,75,70,14,0.34,3.515,-1.06,3
31151,4,6,6,23.7,174,77.4,56,4,0.12,2.526,-3.04,2
31153,4,2,2,21.9,165,77.3,57,4,2.68,5.59,-2.03,3
31155,4,6,6,22.4,165,76.9,57,4,0.64,4.157,-2.6,2
31157,4,5,7,24.9,175,73.7,39,9,0.83,4.424,1.11,4
31159,4,6,6,23.3,165,77.1,57,4,0.17,2.814,-3.21,2
31161,4,9,9,21.9,175,72,39,14,1.17,4.764,2,4
31163,4,9,9,22.3,174,75.8,49,14,1.01,4.616,0.26,4
31165,4,9,9,22.1,175,70.1,39,5,0.04,1.262,-0.67,3
31167,4,9,9,20.4,175,75.2,50,14,0.29,3.351,-0.61,3
31169,4,9,9,23.6,174,77.8,56,4,0.14,2.607,-3.12,2
31171,4,9,9,22.9,188,75,70,14,0.11,2.404,-1.61,3
31173,4,8,6,18.8,175,75.1,50,4,0.62,4.12,-1.96,3
31175,4,9,9,22.2,174,75.2,49,14,0.42,3.743,-0.06,3
31177,4,2,2,20.8,165,75.5,57,4,0.84,4.431,-2.35,2
31179,4,7,8,19,175,75,50,4,0.01,0.12,-4.02,2
31181,4,9,9,25,180,77.8,50,13,0.02,0.816,-1.88,3
31183,4,9,9,20.5,188,74.2,70,14,0.07,1.963,-2.04,3
31185,4,7,8,23.4,165,77.2,57,2,0.06,1.833,-4.05,2
32001,8,6,6,31.5,200,73,19,12,1.88,5.235,5.42,6
32003,8,2,2,44.2,244,89.6,14,12,2.23,5.407,4.86,6
32005,8,7,8,30.6,200,68.5,19,17,3.77,5.932,7.61,7
32007,8,5,7,23.2,150,69.5,19,12,0.13,2.57,2.05,4
32009,8,9,9,30.2,239,73,14,12,0.01,0.332,4.12,5
32011,8,9,9,23.2,150,69.5,19,12,0.1,2.326,1.92,4
32013,8,7,8,28.2,200,71,19,12,0.1,2.333,3.87,5
32015,8,7,8,29.6,150,70,19,12,0.47,3.846,3.67,5
32017,8,8,6,31.5,239,76,14,12,0.03,0.95,3.86,5
32019,8,6,6,31.7,200,71.1,19,12,1.13,4.724,5.7,6
32021,8,7,8,32.9,239,78,14,12,1.48,4.999,5.71,6
32023,8,2,2,30.2,239,73,14,12,0.07,1.927,4.97,6
32027,8,9,9,30,200,75.2,19,12,0.97,4.573,4.23,5
32029,8,8,6,32.8,200,69.7,19,12,0.13,2.556,5.11,6
32031,8,2,2,31.9,200,69.3,19,12,3.19,5.765,6.77,6
32033,8,7,8,23.6,150,67.2,19,12,0.23,3.142,3.04,5
32510,8,4,5,32.8,200,69.7,19,12,7.9,6.672,7.29,7
33001,1,6,5,20.4,140,70.3,68,16,14.36,7.269,0.8,4
33003,1,6,6,20.4,140,70.3,68,20,5.89,6.378,0.93,4
33005,1,4,3,22,140,70.2,68,16,2.98,5.698,0.26,4
33007,1,7,7,16,115,63.3,79,20,1.7,5.134,-0.09,3
33009,1,5,7,18.1,140,69.1,68,20,2.1,5.348,0.32,4
33011,1,0,1,22.2,140,70,68,16,1.77,5.177,0.07,4
33013,1,4,5,20.6,140,69.7,68,16,2.3,5.44,0.02,3
33015,1,2,2,21.3,140,68.9,68,10,12.44,7.126,0.34,4
33017,1,2,2,22.8,140,69.2,68,10,3.94,5.976,-0.1,3
33019,1,7,7,18.1,140,69.1,68,16,2.63,5.573,-0.17,3
34001,2,2,2,34.8,154,74.3,74,1,16.43,7.404,-0.04,3
34003,2,0,1,30.3,153,75.9,60,15,5.11,6.237,1.2,4
34005,2,0,1,33,151,77.3,60,2,1.8,5.19,-1.3,3
34007,2,0,1,32.3,151,76.8,60,2,2.31,5.441,-1.15,3
34009,2,2,2,32.7,154,75.1,74,1,58.86,8.68,0.07,4
34011,2,3,2,33.2,151,76,60,1,27.68,7.926,0.38,4
34013,2,0,1,31.4,153,76.4,60,9,2.55,5.54,-0.02,3
34015,2,0,1,32.4,151,75.7,60,2,3.6,5.886,-0.61,3
34017,2,0,1,31,153,74.8,60,2,25.07,7.827,0.49,4
34019,2,1,1,29.2,153,74.5,60,15,1.77,5.177,0.83,4
34021,2,2,2,32.1,151,75.9,60,5,1.28,4.849,-0.8,3
34023,2,0,1,31.2,151,74.9,60,2,3.73,5.92,-0.57,3
34025,2,0,1,31.3,151,74.5,60,2,29.08,7.975,0.64,4
34027,2,0,1,27.6,153,72.5,60,15,2.55,5.543,1.3,4
34029,2,0,1,31.3,151,74.5,60,2,30.52,8.024,0.66,4
34031,2,0,1,30.3,153,75.9,60,15,6.1,6.413,1.3,4
34033,2,1,1,32,151,75.8,60,2,9.31,6.837,-0.2,3
34035,2,0,1,29.8,153,74.5,60,9,0.11,2.411,-1.44,3
34037,2,1,1,25.2,153,71.7,60,16,2.75,5.615,1.3,4
34039,2,0,1,31.6,153,75.5,60,9,2.06,5.327,0.14,4
34041,2,1,1,29.7,153,74.4,60,16,1.34,4.898,0.95,4
35001,8,2,2,35.2,233,78.7,28,12,0.22,3.106,3.77,5
35003,8,9,9,30.7,258,67.5,36,21,0.02,0.566,6.24,6
35005,8,5,7,38.1,246,79.2,35,15,0.07,1.936,3.87,5
35006,8,6,6,35.2,233,78.7,28,12,0.06,1.729,3.04,5
35007,8,7,8,29.1,202,72.2,37,16,0.3,3.408,3.7,5
35009,8,5,7,37.2,211,77.6,42,2,0.12,2.503,0.94,4
35011,8,9,9,38.5,246,78.8,35,5,0.38,3.648,3.43,5
35013,8,3,2,41.7,246,80,29,12,0.2,2.971,4.77,6
35015,8,5,7,42.7,246,81.3,35,15,0.37,3.612,4.97,6
35017,8,7,7,37.1,258,72.4,36,21,0.04,1.407,6.45,6
35019,8,9,9,38.8,246,77.4,35,5,0.04,1.376,2.66,5
35021,8,9,9,33,211,73.1,42,6,0.03,1.054,1.28,4
35023,8,7,8,41,246,78.9,29,12,0.01,0,3.37,5
35025,8,5,7,42.2,246,80.1,35,2,0.02,0.881,1.79,4
35027,8,7,8,36.2,233,75.9,28,20,0,0,4.26,5
35028,8,3,2,29.1,202,68.5,37,17,0,0,3.04,5
35029,8,6,5,40.9,246,80.7,29,12,0.01,0,2.87,5
35031,8,5,7,30.3,183,71.4,21,11,0.12,2.476,3.39,5
35033,8,8,6,30.7,202,68.6,37,21,0.12,2.51,5.22,6
35035,8,4,5,39.3,246,80.6,29,20,0.01,0.306,4,5
35037,8,7,8,38.4,211,78.7,42,5,0.24,3.171,1.66,4
35039,8,6,6,22.6,202,64.5,37,17,0.65,4.178,5.23,6
35041,8,7,7,37.8,211,77.6,42,2,0.26,3.258,1.44,4
35043,8,2,2,29.1,202,68.5,37,12,0.13,2.598,3.66,5
35045,8,5,7,28.6,183,75,21,11,0.44,3.782,2.83,5
35047,8,6,5,31.2,202,68.3,37,6,0.39,3.67,3.73,5
35049,8,3,2,29.8,202,70.4,37,12,0.08,2.125,3.02,5
35051,8,6,6,40,233,79.3,28,21,1.32,4.885,6.72,6
35053,8,7,8,37.3,233,78.4,28,12,0.03,1.091,3.13,5
35055,8,7,8,21.9,202,65.8,37,21,0.07,1.89,4.16,5
35057,8,8,6,30.9,239,71,31,12,0.03,1.095,4.02,5
35059,8,9,9,33.1,211,73.6,42,6,0.02,0.724,0.99,4
35061,8,2,2,35.2,233,78.7,28,12,0.06,1.729,3.04,5
36001,2,2,2,21.5,135,72,62,20,1.82,5.204,0.3,4
36003,2,7,8,22.8,110,67.7,66,15,0.41,3.704,-0.9,3
36005,2,0,1,32.2,151,76.6,63,9,26.8,7.894,1.04,4
36007,2,2,2,22,110,69.1,66,15,1.21,4.794,-0.84,3
36009,2,4,3,22.2,110,66.8,66,15,0.94,4.54,-0.32,3
36011,2,2,2,24.2,102,71.3,63,5,11,7.003,-1.44,3
36013,2,3,2,24.8,109,69.8,61,5,29.2,7.979,-0.26,3
36015,2,3,2,25,110,70.8,66,15,0.64,4.155,-1.13,3
36017,2,6,6,22.9,110,70,66,15,0.48,3.877,-1.41,3
36019,2,5,7,16.8,126,70.3,64,16,7,6.552,-0.34,3
36021,2,6,6,23.8,135,73.1,62,15,1.93,5.264,-0.33,3
36023,2,4,5,21.8,110,69.3,66,15,0.37,3.619,-1.55,3
36025,2,6,6,22.3,110,68.1,66,20,1.48,4.995,0.35,4
36027,2,2,2,26.5,135,74.6,62,15,2.88,5.663,-0.07,3
36029,2,0,1,23.7,109,70.1,61,5,14.86,7.304,-0.7,3
36031,2,6,6,16.8,126,69.8,64,16,6.24,6.437,-0.26,3
36033,2,7,8,16.5,101,67.5,63,16,3.88,5.962,-0.63,3
36035,2,4,5,20.8,102,70,63,16,6.9,6.536,-0.24,3
36037,2,1,1,23.5,109,69.7,61,4,0.25,3.212,-2.94,2
36039,2,6,6,23.8,135,73.1,62,20,1.57,5.057,0.31,4
36041,2,8,6,14.6,102,63.6,63,16,4.82,6.179,0.24,4
36043,2,2,2,19.5,102,69.3,63,10,3.2,5.767,-1.59,3
36045,2,5,7,18.8,109,70.5,61,6,31.5,8.055,-1.27,3
36047,2,0,1,32.2,151,76.6,63,1,27.19,7.908,-0.17,3
36049,2,6,6,17.7,102,68.3,63,6,1.12,4.716,-2.79,2
36051,2,1,1,23.8,102,70.5,63,15,1.3,4.867,-0.91,3
36053,2,2,2,18.8,110,66.8,66,15,0.86,4.454,-0.94,3
36055,2,0,1,24,109,71.2,61,4,51.73,8.551,-0.75,3
36057,2,2,2,20.8,102,70,63,6,1.35,4.902,-2.63,2
36059,2,0,1,31.8,151,75.2,63,4,36.74,8.209,0.76,4
36061,2,0,1,32.2,151,76.6,63,2,15.74,7.361,-0.31,3
36063,2,0,1,24.1,109,70.7,61,4,54.12,8.596,-0.52,3
36065,2,2,2,17,102,65.9,63,6,3.53,5.867,-1.65,3
36067,2,2,2,23.6,102,71.5,63,5,3.15,5.754,-2.26,2
36069,2,1,1,24.3,102,71.4,63,15,2.72,5.608,-0.67,3
36071,2,2,2,27,135,74.7,62,16,2.65,5.579,0.09,4
36073,2,1,1,24,109,71.2,61,4,52.12,8.559,-0.58,3
36075,2,2,2,24.1,109,70.2,61,6,27.35,7.914,-0.23,3
36077,2,6,5,21.3,110,68.4,66,15,1.21,4.798,-0.77,3
36079,2,1,1,27,135,74.7,62,15,5.98,6.394,0.37,4
36081,2,0,1,32.2,151,76.6,63,1,38.31,8.251,0.01,3
36083,2,2,2,21.5,135,72,62,15,1.72,5.146,-0.49,3
36085,2,0,1,32.2,151,76.6,63,2,42.89,8.364,0.23,4
36087,2,0,1,27,135,74.7,62,15,12.61,7.139,0.77,4
36089,2,5,7,16.3,101,69.9,63,10,4.82,6.177,-2.11,3
36091,2,2,2,20.4,135,71.2,62,16,3.78,5.934,0.11,4
36093,2,2,2,21.8,135,72.9,62,6,1.68,5.123,-2.06,3
36095,2,2,2,21.3,110,68.4,66,20,0.69,4.239,-0.3,3
36097,2,8,6,23,102,69.4,63,15,5.04,6.222,-0.03,3
36099,2,6,3,24.3,102,71.4,63,6,16.8,7.426,-1.08,3
36101,2,4,5,24.2,110,69.4,66,15,0.82,4.401,-0.76,3
36103,2,0,1,30.1,151,72.3,63,4,61.61,8.726,1.52,4
36105,2,6,6,26.3,110,72.6,66,20,2.72,5.606,0.14,4
36107,2,2,2,22,110,69.1,66,15,0.81,4.388,-1.05,3
36109,2,5,7,23,102,69.4,63,15,3.17,5.758,-0.28,3
36111,2,4,5,26.5,135,74.6,62,20,2.95,5.687,0.7,4
36113,2,3,2,20.4,126,71.2,64,16,6.66,6.501,0,3
36115,2,3,2,20.4,135,71.2,62,15,1.23,4.81,-0.64,3
36117,2,1,1,25.1,109,71.1,61,4,56.35,8.637,-0.51,3
36119,2,0,1,27,135,74.7,62,15,13.46,7.205,0.8,4
36121,2,6,4,23.8,102,70.5,63,6,0.59,4.072,-2.69,2
36123,2,6,4,25.6,102,72.2,63,15,9.04,6.806,-0.03,3
37001,5,3,2,38.7,158,77.2,72,4,0.95,4.549,-0.96,3
37003,5,2,2,40.4,176,75.6,74,10,1.13,4.726,1.17,4
37005,5,9,9,38.3,174,75.8,76,20,0.36,3.574,1.47,4
37007,5,6,4,42.5,175,78.9,68,4,1.04,4.64,0.06,4
37009,5,9,9,33.7,174,68.2,76,20,0.15,2.723,2.28,4
37011,5,9,9,33.7,174,68.2,76,20,0.08,2.091,1.95,4
37013,5,6,6,42.3,172,79.4,78,1,13.61,7.216,0.02,3
37015,5,9,9,42.5,172,79,78,1,5.66,6.339,-0.3,3
37017,5,6,6,45.6,180,79.1,78,1,1.37,4.919,-0.31,3
37019,5,3,2,47,180,79.8,78,1,18.59,7.528,1.12,4
37021,5,3,2,37.9,171,73.5,76,20,0.57,4.045,2.18,4
37023,5,2,2,40.8,171,76.4,76,16,1.59,5.067,1.82,4
37025,5,0,1,41.4,175,78.8,68,4,0.16,2.783,-1.08,3
37027,5,2,2,40.4,174,75.6,76,16,0.56,4.023,1.51,4
